Id,Prediction
15169,negative
15170,negative
15171,negative
15172,negative
15173,positive
15174,positive
15175,positive
15176,positive
15177,positive
15178,negative
15179,positive
15180,positive
15181,positive
15182,negative
15183,positive
15184,negative
15185,positive
15186,negative
15187,negative
15188,positive
15189,positive
15190,negative
15191,negative
15192,negative
15193,positive
15194,negative
15195,negative
15196,positive
15197,negative
15198,positive
15199,positive
15200,negative
15201,positive
15202,positive
15203,negative
15204,positive
15205,negative
15206,positive
15207,negative
15208,positive
15209,positive
15210,negative
15211,negative
15212,negative
15213,positive
15214,negative
15215,positive
15216,negative
15217,positive
15218,negative
15219,negative
15220,positive
15221,negative
15222,negative
15223,negative
15224,negative
15225,negative
15226,negative
15227,positive
15228,positive
15229,negative
15230,positive
15231,negative
15232,negative
15233,negative
15234,positive
15235,positive
15236,negative
15237,positive
15238,negative
15239,positive
15240,positive
15241,positive
15242,negative
15243,positive
15244,positive
15245,negative
15246,negative
15247,positive
15248,positive
15249,positive
15250,positive
15251,positive
15252,negative
15253,positive
15254,positive
15255,negative
15256,negative
15257,positive
15258,negative
15259,negative
15260,negative
15261,positive
15262,positive
15263,positive
15264,positive
15265,negative
15266,positive
15267,positive
15268,positive
15269,negative
15270,positive
15271,positive
15272,positive
15273,negative
15274,negative
15275,positive
15276,positive
15277,positive
15278,negative
15279,positive
15280,positive
15281,positive
15282,negative
15283,positive
15284,positive
15285,positive
15286,positive
15287,negative
15288,negative
15289,positive
15290,negative
15291,positive
15292,positive
15293,positive
15294,positive
15295,negative
15296,positive
15297,negative
15298,negative
15299,positive
15300,negative
15301,negative
15302,positive
15303,negative
15304,positive
15305,positive
15306,positive
15307,negative
15308,negative
15309,negative
15310,negative
15311,positive
15312,negative
15313,positive
15314,positive
15315,negative
15316,positive
15317,positive
15318,negative
15319,negative
15320,positive
15321,positive
15322,negative
15323,negative
15324,positive
15325,negative
15326,positive
15327,positive
15328,negative
15329,negative
15330,negative
15331,positive
15332,positive
15333,negative
15334,positive
15335,positive
15336,positive
15337,positive
15338,positive
15339,positive
15340,negative
15341,positive
15342,negative
15343,positive
15344,negative
15345,negative
15346,negative
15347,negative
15348,positive
15349,negative
15350,negative
15351,positive
15352,positive
15353,positive
15354,positive
15355,positive
15356,negative
15357,positive
15358,positive
15359,positive
15360,positive
15361,negative
15362,positive
15363,negative
15364,negative
15365,negative
15366,negative
15367,positive
15368,negative
15369,positive
15370,positive
15371,positive
15372,positive
15373,negative
15374,positive
15375,positive
15376,positive
15377,positive
15378,negative
15379,negative
15380,negative
15381,negative
15382,positive
15383,negative
15384,positive
15385,positive
15386,positive
15387,negative
15388,negative
15389,negative
15390,positive
15391,negative
15392,negative
15393,positive
15394,negative
15395,negative
15396,negative
15397,positive
15398,positive
15399,positive
15400,positive
15401,negative
15402,positive
15403,positive
15404,positive
15405,positive
15406,positive
15407,positive
15408,positive
15409,positive
15410,negative
15411,positive
15412,positive
15413,negative
15414,positive
15415,negative
15416,positive
15417,negative
15418,positive
15419,positive
15420,negative
15421,positive
15422,negative
15423,positive
15424,negative
15425,negative
15426,negative
15427,positive
15428,positive
15429,positive
15430,negative
15431,positive
15432,positive
15433,positive
15434,negative
15435,positive
15436,negative
15437,positive
15438,negative
15439,positive
15440,positive
15441,positive
15442,positive
15443,negative
15444,positive
15445,positive
15446,negative
15447,positive
15448,positive
15449,positive
15450,negative
15451,negative
15452,negative
15453,negative
15454,positive
15455,positive
15456,negative
15457,positive
15458,positive
15459,positive
15460,positive
15461,negative
15462,positive
15463,positive
15464,positive
15465,positive
15466,negative
15467,positive
15468,positive
15469,negative
15470,positive
15471,positive
15472,positive
15473,negative
15474,positive
15475,positive
15476,negative
15477,positive
15478,positive
15479,negative
15480,positive
15481,negative
15482,negative
15483,negative
15484,negative
15485,positive
15486,negative
15487,positive
15488,negative
15489,positive
15490,negative
15491,positive
15492,negative
15493,positive
15494,positive
15495,negative
15496,positive
15497,negative
15498,positive
15499,positive
15500,positive
15501,negative
15502,positive
15503,positive
15504,negative
15505,negative
15506,negative
15507,positive
15508,negative
15509,positive
15510,positive
15511,negative
15512,positive
15513,positive
15514,positive
15515,negative
15516,positive
15517,negative
15518,positive
15519,negative
15520,positive
15521,positive
15522,positive
15523,positive
15524,positive
15525,positive
15526,negative
15527,negative
15528,positive
15529,negative
15530,negative
15531,positive
15532,positive
15533,negative
15534,positive
15535,negative
15536,negative
15537,positive
15538,positive
15539,negative
15540,positive
15541,positive
15542,negative
15543,negative
15544,negative
15545,negative
15546,negative
15547,positive
15548,positive
15549,negative
15550,negative
15551,negative
15552,positive
15553,positive
15554,negative
15555,positive
15556,positive
15557,positive
15558,negative
15559,positive
15560,negative
15561,negative
15562,negative
15563,positive
15564,positive
15565,negative
15566,negative
15567,positive
15568,negative
15569,negative
15570,positive
15571,positive
15572,negative
15573,negative
15574,negative
15575,negative
15576,positive
15577,negative
15578,negative
15579,negative
15580,positive
15581,positive
15582,positive
15583,negative
15584,negative
15585,positive
15586,negative
15587,negative
15588,negative
15589,positive
15590,positive
15591,negative
15592,negative
15593,positive
15594,positive
15595,negative
15596,negative
15597,negative
15598,positive
15599,positive
15600,negative
15601,negative
15602,negative
15603,positive
15604,positive
15605,positive
15606,positive
15607,positive
15608,positive
15609,negative
15610,negative
15611,positive
15612,positive
15613,positive
15614,positive
15615,negative
15616,positive
15617,positive
15618,positive
15619,positive
15620,negative
15621,negative
15622,negative
15623,positive
15624,positive
15625,negative
15626,negative
15627,positive
15628,negative
15629,negative
15630,positive
15631,negative
15632,negative
15633,positive
15634,positive
15635,positive
15636,negative
15637,negative
15638,positive
15639,negative
15640,positive
15641,negative
15642,positive
15643,positive
15644,positive
15645,negative
15646,negative
15647,positive
15648,negative
15649,positive
15650,negative
15651,positive
15652,positive
15653,negative
15654,negative
15655,positive
15656,positive
15657,positive
15658,positive
15659,positive
15660,positive
15661,negative
15662,positive
15663,negative
15664,negative
15665,positive
15666,negative
15667,positive
15668,positive
15669,negative
15670,negative
15671,positive
15672,positive
15673,negative
15674,negative
15675,negative
15676,negative
15677,negative
15678,positive
15679,negative
15680,negative
15681,negative
15682,negative
15683,positive
15684,negative
15685,positive
15686,positive
15687,positive
15688,positive
15689,positive
15690,positive
15691,negative
15692,positive
15693,negative
15694,negative
15695,negative
15696,positive
15697,positive
15698,negative
15699,positive
15700,negative
15701,negative
15702,positive
15703,positive
15704,negative
15705,positive
15706,negative
15707,negative
15708,negative
15709,positive
15710,positive
15711,negative
15712,negative
15713,positive
15714,positive
15715,positive
15716,positive
15717,negative
15718,negative
15719,negative
15720,positive
15721,positive
15722,positive
15723,positive
15724,negative
15725,positive
15726,positive
15727,positive
15728,positive
15729,positive
15730,positive
15731,positive
15732,negative
15733,negative
15734,positive
15735,positive
15736,positive
15737,negative
15738,positive
15739,positive
15740,negative
15741,positive
15742,positive
15743,negative
15744,negative
15745,positive
15746,positive
15747,positive
15748,negative
15749,positive
15750,positive
15751,negative
15752,positive
15753,positive
15754,negative
15755,positive
15756,negative
15757,negative
15758,positive
15759,positive
15760,positive
15761,positive
15762,negative
15763,negative
15764,negative
15765,positive
15766,positive
15767,positive
15768,negative
15769,positive
15770,positive
15771,negative
15772,negative
15773,positive
15774,negative
15775,positive
15776,negative
15777,negative
15778,positive
15779,negative
15780,positive
15781,positive
15782,negative
15783,negative
15784,positive
15785,positive
15786,negative
15787,positive
15788,negative
15789,negative
15790,negative
15791,negative
15792,positive
15793,positive
15794,negative
15795,negative
15796,positive
15797,positive
15798,negative
15799,negative
15800,negative
15801,positive
15802,negative
15803,negative
15804,negative
15805,positive
15806,negative
15807,negative
15808,negative
15809,negative
15810,negative
15811,negative
15812,negative
15813,positive
15814,positive
15815,positive
15816,negative
15817,negative
15818,negative
15819,negative
15820,negative
15821,negative
15822,negative
15823,positive
15824,negative
15825,negative
15826,positive
15827,negative
15828,positive
15829,negative
15830,positive
15831,positive
15832,negative
15833,positive
15834,positive
15835,positive
15836,negative
15837,negative
15838,positive
15839,negative
15840,positive
15841,positive
15842,positive
15843,negative
15844,negative
15845,negative
15846,positive
15847,negative
15848,positive
15849,positive
15850,positive
15851,negative
15852,negative
15853,positive
15854,negative
15855,negative
15856,positive
15857,positive
15858,positive
15859,positive
15860,positive
15861,positive
15862,positive
15863,negative
15864,negative
15865,positive
15866,positive
15867,negative
15868,negative
15869,negative
15870,negative
15871,negative
15872,negative
15873,positive
15874,negative
15875,positive
15876,negative
15877,negative
15878,negative
15879,positive
15880,positive
15881,positive
15882,negative
15883,positive
15884,negative
15885,positive
15886,negative
15887,negative
15888,positive
15889,positive
15890,negative
15891,negative
15892,negative
15893,negative
15894,negative
15895,positive
15896,negative
15897,negative
15898,negative
15899,positive
15900,negative
15901,negative
15902,positive
15903,negative
15904,positive
15905,negative
15906,negative
15907,positive
15908,positive
15909,negative
15910,positive
15911,positive
15912,positive
15913,positive
15914,positive
15915,positive
15916,positive
15917,negative
15918,positive
15919,negative
15920,positive
15921,positive
15922,positive
15923,positive
15924,negative
15925,positive
15926,positive
15927,positive
15928,negative
15929,positive
15930,positive
15931,positive
15932,negative
15933,positive
15934,negative
15935,positive
15936,negative
15937,negative
15938,negative
15939,negative
15940,negative
15941,positive
15942,negative
15943,positive
15944,positive
15945,positive
15946,positive
15947,positive
15948,positive
15949,positive
15950,negative
15951,positive
15952,negative
15953,negative
15954,negative
15955,negative
15956,positive
15957,positive
15958,positive
15959,positive
15960,positive
15961,positive
15962,positive
15963,positive
15964,negative
15965,positive
15966,positive
15967,negative
15968,positive
15969,positive
15970,positive
15971,positive
15972,positive
15973,positive
15974,positive
15975,positive
15976,negative
15977,positive
15978,positive
15979,negative
15980,negative
15981,negative
15982,positive
15983,positive
15984,positive
15985,positive
15986,positive
15987,positive
15988,positive
15989,negative
15990,positive
15991,positive
15992,positive
15993,negative
15994,positive
15995,negative
15996,negative
15997,positive
15998,negative
15999,negative
16000,negative
16001,negative
16002,negative
16003,positive
16004,negative
16005,positive
16006,negative
16007,negative
16008,negative
16009,negative
16010,positive
16011,positive
16012,positive
16013,negative
16014,positive
16015,negative
16016,positive
16017,positive
16018,negative
16019,positive
16020,negative
16021,positive
16022,positive
16023,positive
16024,negative
16025,positive
16026,positive
16027,negative
16028,positive
16029,negative
16030,negative
16031,positive
16032,negative
16033,negative
16034,negative
16035,positive
16036,negative
16037,positive
16038,positive
16039,positive
16040,positive
16041,negative
16042,negative
16043,negative
16044,positive
16045,positive
16046,negative
16047,negative
16048,positive
16049,negative
16050,negative
16051,negative
16052,positive
16053,negative
16054,positive
16055,negative
16056,positive
16057,positive
16058,positive
16059,positive
16060,positive
16061,positive
16062,positive
16063,negative
16064,negative
16065,negative
16066,negative
16067,positive
16068,negative
16069,positive
16070,negative
16071,negative
16072,positive
16073,positive
16074,negative
16075,negative
16076,negative
16077,negative
16078,positive
16079,positive
16080,positive
16081,negative
16082,positive
16083,negative
16084,positive
16085,positive
16086,positive
16087,positive
16088,positive
16089,negative
16090,positive
16091,positive
16092,positive
16093,negative
16094,positive
16095,positive
16096,negative
16097,negative
16098,negative
16099,positive
16100,negative
16101,negative
16102,positive
16103,positive
16104,negative
16105,negative
16106,positive
16107,negative
16108,negative
16109,negative
16110,positive
16111,negative
16112,negative
16113,positive
16114,negative
16115,positive
16116,negative
16117,positive
16118,positive
16119,positive
16120,positive
16121,negative
16122,negative
16123,positive
16124,positive
16125,negative
16126,negative
16127,positive
16128,negative
16129,positive
16130,positive
16131,positive
16132,negative
16133,positive
16134,positive
16135,positive
16136,positive
16137,positive
16138,positive
16139,positive
16140,positive
16141,negative
16142,negative
16143,positive
16144,negative
16145,positive
16146,positive
16147,negative
16148,negative
16149,positive
16150,negative
16151,positive
16152,negative
16153,positive
16154,positive
16155,positive
16156,negative
16157,negative
16158,positive
16159,positive
16160,negative
16161,negative
16162,positive
16163,positive
16164,positive
16165,negative
16166,positive
16167,negative
16168,negative
16169,positive
16170,positive
16171,negative
16172,positive
16173,negative
16174,positive
16175,positive
16176,positive
16177,negative
16178,positive
16179,positive
16180,negative
16181,negative
16182,positive
16183,positive
16184,positive
16185,positive
16186,positive
16187,positive
16188,positive
16189,negative
16190,positive
16191,positive
16192,positive
16193,positive
16194,positive
16195,positive
16196,positive
16197,positive
16198,positive
16199,positive
16200,positive
16201,positive
16202,negative
16203,positive
16204,positive
16205,positive
16206,negative
16207,positive
16208,positive
16209,negative
16210,negative
16211,negative
16212,negative
16213,negative
16214,negative
16215,negative
16216,negative
16217,positive
16218,negative
16219,negative
16220,positive
16221,negative
16222,positive
16223,positive
16224,positive
16225,negative
16226,negative
16227,positive
16228,negative
16229,negative
16230,negative
16231,positive
16232,negative
16233,positive
16234,positive
16235,positive
16236,positive
16237,negative
16238,positive
16239,negative
16240,positive
16241,negative
16242,negative
16243,positive
16244,negative
16245,positive
16246,positive
16247,positive
16248,positive
16249,negative
16250,positive
16251,positive
16252,positive
16253,negative
16254,positive
16255,positive
16256,positive
16257,negative
16258,negative
16259,negative
16260,negative
16261,negative
16262,positive
16263,negative
16264,positive
16265,positive
16266,positive
16267,negative
16268,positive
16269,positive
16270,positive
16271,positive
16272,negative
16273,positive
16274,negative
16275,negative
16276,positive
16277,negative
16278,negative
16279,negative
16280,positive
16281,negative
16282,negative
16283,negative
16284,negative
16285,positive
16286,positive
16287,negative
16288,positive
16289,negative
16290,positive
16291,positive
16292,positive
16293,positive
16294,positive
16295,positive
16296,positive
16297,negative
16298,positive
16299,positive
16300,negative
16301,positive
16302,positive
16303,negative
16304,positive
16305,positive
16306,negative
16307,negative
16308,negative
16309,negative
16310,negative
16311,positive
16312,negative
16313,negative
16314,positive
16315,negative
16316,negative
16317,negative
16318,negative
16319,negative
16320,negative
16321,positive
16322,negative
16323,positive
16324,negative
16325,negative
16326,positive
16327,negative
16328,negative
16329,negative
16330,negative
16331,positive
16332,positive
16333,negative
16334,positive
16335,negative
16336,negative
16337,negative
16338,positive
16339,positive
16340,positive
16341,positive
16342,positive
16343,positive
16344,negative
16345,positive
16346,negative
16347,positive
16348,negative
16349,negative
16350,negative
16351,negative
16352,positive
16353,positive
16354,positive
16355,positive
16356,positive
16357,positive
16358,negative
16359,positive
16360,positive
16361,positive
16362,positive
16363,negative
16364,positive
16365,negative
16366,positive
16367,negative
16368,negative
16369,negative
16370,negative
16371,negative
16372,positive
16373,negative
16374,negative
16375,negative
16376,negative
16377,positive
16378,positive
16379,positive
16380,negative
16381,negative
16382,negative
16383,negative
16384,negative
16385,negative
16386,positive
16387,positive
16388,negative
16389,positive
16390,negative
16391,positive
16392,negative
16393,negative
16394,negative
16395,negative
16396,positive
16397,positive
16398,positive
16399,positive
16400,negative
16401,negative
16402,positive
16403,negative
16404,negative
16405,positive
16406,positive
16407,positive
16408,positive
16409,negative
16410,positive
16411,positive
16412,positive
16413,negative
16414,positive
16415,negative
16416,positive
16417,positive
16418,negative
16419,negative
16420,negative
16421,positive
16422,negative
16423,negative
16424,negative
16425,positive
16426,positive
16427,positive
16428,negative
16429,negative
16430,positive
16431,negative
16432,positive
16433,positive
16434,positive
16435,positive
16436,positive
16437,negative
16438,negative
16439,negative
16440,negative
16441,positive
16442,positive
16443,negative
16444,positive
16445,positive
16446,positive
16447,positive
16448,negative
16449,positive
16450,negative
16451,positive
16452,negative
16453,negative
16454,negative
16455,negative
16456,negative
16457,positive
16458,negative
16459,positive
16460,positive
16461,positive
16462,negative
16463,negative
16464,positive
16465,positive
16466,negative
16467,positive
16468,positive
16469,positive
16470,positive
16471,negative
16472,negative
16473,positive
16474,negative
16475,negative
16476,negative
16477,positive
16478,positive
16479,positive
16480,positive
16481,negative
16482,negative
16483,positive
16484,positive
16485,negative
16486,negative
16487,positive
16488,positive
16489,negative
16490,positive
16491,negative
16492,negative
16493,negative
16494,positive
16495,positive
16496,negative
16497,negative
16498,negative
16499,negative
16500,positive
16501,positive
16502,negative
16503,positive
16504,positive
16505,positive
16506,negative
16507,positive
16508,negative
16509,positive
16510,positive
16511,negative
16512,positive
16513,positive
16514,negative
16515,negative
16516,positive
16517,positive
16518,negative
16519,positive
16520,positive
16521,positive
16522,negative
16523,negative
16524,negative
16525,positive
16526,positive
16527,negative
16528,negative
16529,negative
16530,negative
16531,positive
16532,positive
16533,positive
16534,negative
16535,positive
16536,positive
16537,positive
16538,negative
16539,negative
16540,positive
16541,positive
16542,positive
16543,negative
16544,positive
16545,negative
16546,positive
16547,negative
16548,positive
16549,positive
16550,positive
16551,negative
16552,positive
16553,positive
16554,negative
16555,positive
16556,positive
16557,negative
16558,positive
16559,negative
16560,negative
16561,negative
16562,negative
16563,positive
16564,positive
16565,positive
16566,positive
16567,negative
16568,negative
16569,negative
16570,negative
16571,positive
16572,negative
16573,positive
16574,positive
16575,negative
16576,positive
16577,positive
16578,positive
16579,positive
16580,positive
16581,negative
16582,negative
16583,positive
16584,positive
16585,negative
16586,positive
16587,positive
16588,positive
16589,positive
16590,positive
16591,negative
16592,negative
16593,negative
16594,negative
16595,positive
16596,positive
16597,positive
16598,positive
16599,negative
16600,negative
16601,positive
16602,negative
16603,negative
16604,positive
16605,negative
16606,negative
16607,negative
16608,negative
16609,negative
16610,negative
16611,negative
16612,positive
16613,positive
16614,positive
16615,negative
16616,negative
16617,positive
16618,positive
16619,positive
16620,negative
16621,negative
16622,negative
16623,negative
16624,positive
16625,negative
16626,negative
16627,negative
16628,negative
16629,negative
16630,negative
16631,negative
16632,positive
16633,negative
16634,positive
16635,positive
16636,positive
16637,positive
16638,positive
16639,negative
16640,negative
16641,positive
16642,positive
16643,negative
16644,negative
16645,positive
16646,positive
16647,positive
16648,positive
16649,negative
16650,negative
16651,negative
16652,positive
16653,positive
16654,positive
16655,negative
16656,negative
16657,negative
16658,negative
16659,negative
16660,negative
16661,positive
16662,positive
16663,positive
16664,negative
16665,negative
16666,negative
16667,positive
16668,positive
16669,negative
16670,positive
16671,negative
16672,negative
16673,positive
16674,negative
16675,positive
16676,positive
16677,negative
16678,positive
16679,positive
16680,positive
16681,positive
16682,positive
16683,positive
16684,negative
16685,positive
16686,negative
16687,negative
16688,negative
16689,negative
16690,positive
16691,negative
16692,positive
16693,positive
16694,positive
16695,positive
16696,positive
16697,negative
16698,negative
16699,negative
16700,negative
16701,positive
16702,negative
16703,positive
16704,negative
16705,positive
16706,positive
16707,positive
16708,negative
16709,positive
16710,positive
16711,negative
16712,positive
16713,positive
16714,negative
16715,negative
16716,negative
16717,negative
16718,positive
16719,negative
16720,positive
16721,negative
16722,positive
16723,positive
16724,positive
16725,negative
16726,positive
16727,negative
16728,positive
16729,negative
16730,positive
16731,negative
16732,positive
16733,positive
16734,positive
16735,negative
16736,negative
16737,negative
16738,positive
16739,negative
16740,negative
16741,negative
16742,positive
16743,positive
16744,negative
16745,positive
16746,positive
16747,negative
16748,positive
16749,positive
16750,negative
16751,negative
16752,negative
16753,positive
16754,negative
16755,negative
16756,negative
16757,positive
16758,positive
16759,positive
16760,negative
16761,positive
16762,positive
16763,positive
16764,negative
16765,positive
16766,negative
16767,positive
16768,negative
16769,positive
16770,negative
16771,positive
16772,positive
16773,positive
16774,positive
16775,positive
16776,negative
16777,positive
16778,negative
16779,negative
16780,negative
16781,negative
16782,positive
16783,negative
16784,negative
16785,positive
16786,negative
16787,negative
16788,negative
16789,positive
16790,negative
16791,positive
16792,positive
16793,negative
16794,positive
16795,negative
16796,positive
16797,negative
16798,positive
16799,positive
16800,negative
16801,negative
16802,positive
16803,negative
16804,negative
16805,positive
16806,positive
16807,positive
16808,positive
16809,positive
16810,negative
16811,positive
16812,positive
16813,negative
16814,negative
16815,positive
16816,positive
16817,negative
16818,positive
16819,positive
16820,positive
16821,positive
16822,positive
16823,positive
16824,positive
16825,positive
16826,positive
16827,positive
16828,negative
16829,negative
16830,negative
16831,positive
16832,negative
16833,positive
16834,negative
16835,positive
16836,negative
16837,negative
16838,positive
16839,positive
16840,negative
16841,negative
16842,positive
16843,negative
16844,negative
16845,negative
16846,negative
16847,negative
16848,positive
16849,positive
16850,positive
16851,negative
16852,positive
16853,positive
16854,positive
16855,positive
16856,positive
16857,negative
16858,negative
16859,negative
16860,negative
16861,negative
16862,negative
16863,negative
16864,positive
16865,negative
16866,positive
16867,positive
16868,positive
16869,positive
16870,negative
16871,positive
16872,positive
16873,negative
16874,positive
16875,negative
16876,negative
16877,negative
16878,positive
16879,positive
16880,negative
16881,positive
16882,positive
16883,negative
16884,positive
16885,negative
16886,positive
16887,positive
16888,negative
16889,positive
16890,positive
16891,positive
16892,negative
16893,positive
16894,positive
16895,negative
16896,positive
16897,positive
16898,negative
16899,negative
16900,positive
16901,negative
16902,positive
16903,negative
16904,negative
16905,negative
16906,negative
16907,negative
16908,positive
16909,negative
16910,positive
16911,positive
16912,positive
16913,positive
16914,negative
16915,negative
16916,positive
16917,negative
16918,positive
16919,positive
16920,negative
16921,positive
16922,positive
16923,negative
16924,positive
16925,negative
16926,positive
16927,negative
16928,positive
16929,negative
16930,positive
16931,negative
16932,positive
16933,negative
16934,negative
16935,negative
16936,positive
16937,negative
16938,negative
16939,positive
16940,negative
16941,positive
16942,positive
16943,positive
16944,negative
16945,positive
16946,negative
16947,negative
16948,positive
16949,positive
16950,negative
16951,positive
16952,positive
16953,positive
16954,positive
16955,positive
16956,positive
16957,negative
16958,negative
16959,negative
16960,negative
16961,negative
16962,positive
16963,positive
16964,negative
16965,negative
16966,negative
16967,negative
16968,negative
16969,positive
16970,positive
16971,positive
16972,negative
16973,negative
16974,positive
16975,negative
16976,negative
16977,positive
16978,positive
16979,positive
16980,positive
16981,positive
16982,positive
16983,negative
16984,positive
16985,negative
16986,negative
16987,negative
16988,negative
16989,negative
16990,negative
16991,negative
16992,negative
16993,positive
16994,negative
16995,negative
16996,positive
16997,positive
16998,positive
16999,negative
17000,positive
17001,negative
17002,positive
17003,positive
17004,positive
17005,positive
17006,negative
17007,positive
17008,negative
17009,negative
17010,positive
17011,positive
17012,positive
17013,negative
17014,positive
17015,negative
17016,positive
17017,positive
17018,positive
17019,negative
17020,positive
17021,positive
17022,negative
17023,negative
17024,positive
17025,negative
17026,negative
17027,positive
17028,positive
17029,negative
17030,positive
17031,negative
17032,positive
17033,negative
17034,positive
17035,negative
17036,negative
17037,positive
17038,negative
17039,positive
17040,positive
17041,negative
17042,positive
17043,positive
17044,negative
17045,negative
17046,positive
17047,negative
17048,negative
17049,positive
17050,negative
17051,positive
17052,positive
17053,positive
17054,negative
17055,positive
17056,negative
17057,positive
17058,negative
17059,negative
17060,positive
17061,positive
17062,positive
17063,negative
17064,negative
17065,negative
17066,positive
17067,positive
17068,positive
17069,negative
17070,positive
17071,positive
17072,positive
17073,positive
17074,negative
17075,negative
17076,negative
17077,negative
17078,positive
17079,positive
17080,negative
17081,negative
17082,negative
17083,negative
17084,positive
17085,positive
17086,positive
17087,positive
17088,positive
17089,negative
17090,negative
17091,positive
17092,positive
17093,positive
17094,negative
17095,negative
17096,positive
17097,negative
17098,positive
17099,negative
17100,positive
17101,positive
17102,negative
17103,negative
17104,positive
17105,negative
17106,positive
17107,negative
17108,positive
17109,negative
17110,negative
17111,positive
17112,negative
17113,negative
17114,negative
17115,negative
17116,positive
17117,negative
17118,positive
17119,negative
17120,negative
17121,positive
17122,positive
17123,positive
17124,positive
17125,negative
17126,positive
17127,positive
17128,negative
17129,negative
17130,negative
17131,positive
17132,positive
17133,positive
17134,positive
17135,positive
17136,positive
17137,negative
17138,negative
17139,positive
17140,negative
17141,positive
17142,positive
17143,positive
17144,positive
17145,negative
17146,positive
17147,positive
17148,positive
17149,negative
17150,positive
17151,negative
17152,negative
17153,negative
17154,positive
17155,positive
17156,positive
17157,negative
17158,positive
17159,positive
17160,positive
17161,positive
17162,positive
17163,positive
17164,positive
17165,positive
17166,negative
17167,positive
17168,positive
17169,positive
17170,negative
17171,negative
17172,negative
17173,negative
17174,negative
17175,negative
17176,negative
17177,positive
17178,negative
17179,negative
17180,positive
17181,negative
17182,negative
17183,negative
17184,negative
17185,negative
17186,negative
17187,positive
17188,positive
17189,positive
17190,negative
17191,negative
17192,negative
17193,positive
17194,positive
17195,positive
17196,positive
17197,positive
17198,negative
17199,positive
17200,negative
17201,positive
17202,positive
17203,negative
17204,positive
17205,negative
17206,negative
17207,negative
17208,negative
17209,positive
17210,positive
17211,negative
17212,negative
17213,positive
17214,negative
17215,positive
17216,positive
17217,negative
17218,positive
17219,positive
17220,positive
17221,negative
17222,positive
17223,positive
17224,positive
17225,negative
17226,negative
17227,negative
17228,negative
17229,negative
17230,negative
17231,positive
17232,negative
17233,positive
17234,negative
17235,positive
17236,positive
17237,negative
17238,negative
17239,negative
17240,positive
17241,positive
17242,negative
17243,positive
17244,positive
17245,positive
17246,negative
17247,positive
17248,positive
17249,negative
17250,negative
17251,positive
17252,positive
17253,positive
17254,negative
17255,positive
17256,positive
17257,positive
17258,positive
17259,positive
17260,negative
17261,positive
17262,negative
17263,negative
17264,positive
17265,positive
17266,negative
17267,negative
17268,negative
17269,negative
17270,positive
17271,negative
17272,positive
17273,positive
17274,positive
17275,positive
17276,negative
17277,negative
17278,positive
17279,positive
17280,positive
17281,positive
17282,negative
17283,negative
17284,positive
17285,negative
17286,negative
17287,positive
17288,negative
17289,positive
17290,positive
17291,positive
17292,positive
17293,positive
17294,positive
17295,positive
17296,negative
17297,positive
17298,negative
17299,negative
17300,positive
17301,positive
17302,positive
17303,negative
17304,positive
17305,negative
17306,negative
17307,positive
17308,negative
17309,negative
17310,negative
17311,negative
17312,negative
17313,positive
17314,positive
17315,positive
17316,negative
17317,positive
17318,negative
17319,positive
17320,positive
17321,positive
17322,negative
17323,positive
17324,positive
17325,negative
17326,negative
17327,negative
17328,positive
17329,positive
17330,negative
17331,negative
17332,negative
17333,negative
17334,positive
17335,negative
17336,negative
17337,positive
17338,positive
17339,negative
17340,negative
17341,negative
17342,negative
17343,negative
17344,positive
17345,positive
17346,positive
17347,positive
17348,negative
17349,positive
17350,negative
17351,negative
17352,negative
17353,positive
17354,positive
17355,negative
17356,negative
17357,negative
17358,negative
17359,negative
17360,positive
17361,positive
17362,positive
17363,negative
17364,negative
17365,positive
17366,positive
17367,positive
17368,negative
17369,positive
17370,positive
17371,negative
17372,positive
17373,positive
17374,negative
17375,positive
17376,positive
17377,negative
17378,negative
17379,negative
17380,positive
17381,negative
17382,positive
17383,negative
17384,negative
17385,negative
17386,negative
17387,positive
17388,positive
17389,negative
17390,negative
17391,negative
17392,negative
17393,negative
17394,positive
17395,negative
17396,negative
17397,negative
17398,negative
17399,negative
17400,negative
17401,positive
17402,positive
17403,positive
17404,positive
17405,negative
17406,positive
17407,negative
17408,positive
17409,positive
17410,negative
17411,positive
17412,positive
17413,positive
17414,positive
17415,positive
17416,negative
17417,positive
17418,negative
17419,positive
17420,positive
17421,negative
17422,negative
17423,positive
17424,positive
17425,positive
17426,positive
17427,positive
17428,positive
17429,positive
17430,negative
17431,negative
17432,positive
17433,negative
17434,positive
17435,negative
17436,positive
17437,negative
17438,positive
17439,negative
17440,negative
17441,positive
17442,positive
17443,positive
17444,negative
17445,positive
17446,negative
17447,negative
17448,positive
17449,positive
17450,negative
17451,positive
17452,negative
17453,negative
17454,negative
17455,positive
17456,negative
17457,negative
17458,negative
17459,positive
17460,positive
17461,negative
17462,positive
17463,negative
17464,negative
17465,positive
17466,negative
17467,negative
17468,negative
17469,negative
17470,positive
17471,positive
17472,positive
17473,negative
17474,positive
17475,negative
17476,positive
17477,negative
17478,negative
17479,negative
17480,positive
17481,negative
17482,negative
17483,positive
17484,negative
17485,positive
17486,negative
17487,positive
17488,negative
17489,negative
17490,positive
17491,negative
17492,negative
17493,positive
17494,negative
17495,positive
17496,positive
17497,positive
17498,positive
17499,positive
17500,negative
